Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mali,MLI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,340.694160737303,348.766695543999,344.766763472006,360.534650285483,363.955118465297,378.774828378587,366.776111917244,354.807745218026,389.09342306841,434.431084908292,454.058924938143,439.631686960938,476.591259375386,447.374730484921,445.048054850923,403.622238372239,402.447523845141,393.48606103122,465.029650681301,470.286807359913,463.262355981899,490.841599325924,503.617880242883,482.124821573911,527.171318885781,497.82027403719,500.225535853911,505.358353089913,496.670226061208,518.0982099586,529.300594796509,554.748510261351,570.816910509816,554.652402640932,621.476640049779,621.735763659769,657.720917371308,647.115493818228,667.469980410184,675.950566330353,676.603639507193,685.689385390537,694.743150532469,709.581964584771,710.606419349545,684.16295019826,679.909721917612,706.981553968772,727.461077910691,747.09165646389,764.169157080828,777.860597486563,
Malta,MLT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,3746.28165772146,3837.58117374055,4064.9889879169,4237.03131387107,4665.42628674712,5537.17316718428,6446.55155863677,7203.83337721706,7924.94148998391,8668.02305711849,9182.30119753632,9416.89572037748,9427.61560731221,9238.74134926514,9323.85811929032,9398.34194847184,9601.70286729879,9927.78289966598,10675.1222690715,11436.3984953769,12037.5639596105,12450.5759570546,12900.8448769989,13344.9482371431,13967.83630068,14750.5536337838,15207.5617374867,15886.3375150686,16592.4164853983,17272.8661703343,18323.6538774465,18297.1777965317,18702.9962148711,19053.0262073895,19009.4074196305,19603.2995106087,19889.1925152824,20610.0608521516,21161.6408757838,20485.5568337554,21107.3644349639,21292.8604935718,21691.258595398,22375.0436275674,23842.2299041863,25798.4670844945,26645.8574061534,27669.3692117696,28594.3001417741,
Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,153.343932896454,150.774494571746,153.575852177743,170.32089129365,156.771105634213,169.660079191846,157.757112250506,144.986311732891,158.691177732045,160.095751657391,164.164723684397,166.996618810847,167.134492383317,161.734491471988,166.500929830023,169.491381242148,175.759310735822,182.078719290426,189.670168425197,195.16937199703,206.090045337665,214.475095700753,221.69079895722,226.621320000451,233.012669120254,235.014087531926,228.194487023319,215.12992689705,187.466072171568,191.311495992306,193.827456106757,190.015093907114,205.858769393366,215.806099082897,229.305949849595,242.343701319655,254.762024745733,265.722762547382,277.708842496046,304.302544223668,342.141262631952,376.87666314893,417.975777499119,471.42543031664,530.791337372721,598.067487858928,671.454940189373,747.11625115708,818.651189440207,899.24264424396,979.051630004942,1025.8922978384,1092.05650932938,1174.05408699753,1257.4836156234,1335.20387198505,1403.76711784706,1489.17174935003,1571.90721650413,
Middle East & North Africa (excluding high income),MNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1960.94385653338,2049.37465700295,2185.45359604951,2381.38563608004,2614.31145654052,2788.48422442601,2967.66774758664,3292.84938102943,3435.43069554194,3570.89926797704,3496.29567329716,3929.38808273702,3782.39951420504,3445.99275275518,3243.78628520502,2775.21098782166,2666.64687426503,2993.13458926946,3036.26847200296,2892.41285826647,2896.92511190257,2729.15325105049,2698.64267606422,2601.98199106892,2599.26841938695,2834.01423790474,2724.25837746222,2783.76856942044,2795.63777216959,2773.67337153909,2784.94116854595,2895.37822304148,2932.75969590662,3075.2407876015,3149.06433866381,3230.92167632303,3245.11882879097,3295.13136298465,3328.44705040648,3533.19488188521,3629.89037413258,3763.19051325431,3923.7618075452,3991.44601063446,4021.53758133653,4158.58262972105,4046.59238019516,4085.5874337278,4079.26487984924,4090.90160440489,4058.94391703586,4297.16145143683,4347.64720759377,,
Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014.10699149018,5275.88104045364,4793.04960185883,4950.21941568221,4984.56757219123,5059.15516196483,5164.10298129764,5383.12067928857,5599.87751698489,6072.03429704731,6476.59486462203,6932.0720312393,6516.3575182766,6682.28115774575,6890.77329636906,6697.4464738592,6928.37441217869,7045.11595250809,7279.88908976392,7492.86343603151,7845.37922405331,8244.1275091604,
Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,1440.62457057807,1521.95119459128,1570.55459325077,1621.17341847515,1668.49738977156,1774.65934759129,1784.53886706285,1825.09496808893,1855.79696808427,1761.2173863106,1583.61870874298,1420.64804436412,1363.66190325556,1382.20623168305,1459.11834753303,1479.7872110563,1524.83464340191,1562.43147331189,1596.46938212341,1600.4915005161,1632.65152059909,1693.35000478825,1793.25370917456,1961.83840034669,2079.13047522721,2228.41928205623,2423.67120861002,2601.20051595729,2527.95836109812,2643.29291416763,3043.86182588884,3353.09360670119,3669.52401258449,3880.3513875279,3895.41336222074,3866.24397326285,3997.48587363775,4210.04229303741,
Northern Mariana Islands,MNP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24927.1128977041,25233.2273681594,24745.6473819099,21880.3949333695,20613.2240897893,19460.4322414467,17494.3302803346,14542.3861660871,14804.2467250931,13655.085194743,13652.9197047443,13860.7512146054,14249.9870445486,14626.2523721782,18630.8248045687,23239.6992851692,18577.7914891156,
Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,237.832284766099,243.793840307344,221.819298133704,183.236612637362,168.663975807567,168.638734399902,164.191866330183,188.655184152607,204.578348988544,217.060350376894,216.169741752902,220.964734468069,200.297851075302,212.799766406964,217.956477484754,215.165536897835,232.120877156862,251.469862033082,269.580750014717,293.612827317057,289.256553199788,315.152868222816,334.478304018208,347.156695134303,363.78097846502,376.885649896437,401.954448645669,421.179658370669,439.642486440213,454.78167619146,471.181692645893,492.343001559207,513.739087159073,534.506343017723,558.209344253939,579.088069378026,584.211107876921,588.741021995279,591.439276354777,
Mauritania,MRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,797.24753633316,894.553635018753,874.966847318042,832.632933135203,1032.01050556468,1163.16985431555,1131.2168275949,1136.6190033375,1215.11394882709,1193.61679412914,1297.01180064073,1281.90858864773,1235.1233446819,1143.99965076398,1245.69619731541,1147.32885908242,1209.24779804787,1152.23931474758,1113.37154731074,1133.05242966948,1137.45371707612,1142.69005909621,1083.73754180076,1091.9928470052,1026.91357222195,1028.37860592849,1057.63832262473,1049.02021444234,1039.0591512486,1060.42967418114,1014.79179651236,1006.4368507617,999.107901106866,1030.9026549572,974.101635001964,1042.88621671017,1076.00467147943,1006.74658632315,1008.74160692131,1058.81660454662,1026.74912002679,1019.39909419533,998.216336781869,1028.62342779758,1057.35995851051,1119.83476228431,1293.6181338682,1292.43759576636,1269.25112564776,1220.0579600899,1241.42875621618,1262.09812065322,1296.36596576492,1335.34995928212,1369.18794467096,1335.91774854086,1322.238136723,1324.99098927566,1334.46041821367,
Mauritius,MUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,2404.941913886,2521.04845572847,2583.63923635711,2628.34889804634,2324.38231577255,2424.90673410649,2527.12383465856,2513.59942295333,2604.32081613211,2762.7644728792,3008.82282189716,3251.91965108628,3448.94433018907,3575.45474105804,3805.21146180142,3931.32250149243,4132.62368539094,4291.46636540865,4406.83508105302,4556.43727675387,4762.08900160764,4970.30739852438,5216.95986791316,5285.54977692977,5663.18729654785,5806.70734756922,5859.6593043285,6162.11560692055,6388.74646896969,6463.92279139786,6746.88662255439,7100.86182329714,7456.36924572352,7683.12492469643,8000.37643182154,8313.27125393119,8580.08564924831,8848.88703200817,9163.633472774,9476.66538903201,9833.61313191868,10199.4793607429,10578.617321172,
Malawi,MWI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,238.45720144845,250.66329005114,246.338182909811,237.053689913314,237.419487617619,263.087026792206,290.497866175143,303.768964435789,290.321545813227,299.498302537355,293.155214064983,331.860079569615,343.335254155575,341.937570855812,356.554651200069,367.740210983502,374.919194484077,381.504585309102,405.979561405909,411.365803112026,401.478374847977,370.636781749044,371.02797050549,375.005408697546,382.246959932896,383.0195749542,362.348942849561,346.76399791215,337.253398842256,325.259999898179,331.751029677091,353.354813432066,324.548985604369,355.110732854073,317.590281719904,367.001610628692,386.844592801651,392.044870531303,396.221252715127,396.916552824584,392.524584680197,363.755173723256,361.043545559542,372.531249361403,383.094188753926,385.460830097058,392.759998934441,418.588218571652,437.895476144955,460.92468272226,478.668589704525,487.730681851429,482.923781207912,493.818369482748,507.537974993908,507.548405016318,506.249661337383,512.645612270701,516.754055180455,
Malaysia,MYS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1353.9716157105,1411.59329664078,1454.78923802481,1512.57817469974,1545.40759372292,1616.52999672932,1695.97499606104,1716.46529040161,1808.11203225545,1851.30426753114,1915.87155010324,2058.89919821334,2200.12169003681,2400.66903365818,2539.37442839465,2498.45371854234,2718.84396292833,2855.96935810042,2968.8181104303,3165.04977125454,3317.27267805689,3463.23405737732,3583.576901647,3718.16225397569,3908.41785075758,3767.50767244134,3708.49918534356,3788.11691026176,4042.12990292492,4280.95285890115,4536.9668357101,4838.51397464488,5134.58945124546,5503.00114992084,5861.74777878413,6277.61096658541,6731.40296554104,7041.67093870597,6360.65557042613,6588.19671896298,7007.04150381685,6890.36414795931,7112.05559471704,7374.3430492443,7720.83042852016,7974.25085267787,8255.2860438746,8605.01751665582,8850.00922148094,8559.2344996317,9040.56625117172,9372.00753879807,9743.10479725276,10061.7154366437,10524.0707387983,10912.1513483495,11243.9959118255,11728.980287931,12120.0832647974,
North America,NAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17453.6193375158,17568.7632121278,18370.1022737238,18911.7083358378,19737.6541155286,20727.7028461555,21811.5182849775,22112.1808212078,22933.6543903396,23445.3984679224,23177.6544124671,23616.9294976197,24597.3136183021,25759.338795427,25467.7088730228,25196.1217665601,26305.8440462446,27211.8884616336,28367.5836673546,28962.5244395362,28671.5687038267,29131.4024007045,28287.6551070202,29257.4712456383,31063.4380136239,32088.4220481082,32851.6673640936,33690.8886627062,34775.0844913941,35637.8379133593,35830.5025216785,35253.916609656,35915.939798762,36426.3038617186,37451.5684255959,38008.1121927915,38917.0546170782,40164.0464662918,41432.0595053504,42891.9088954937,44205.7302052111,44219.6725624489,44631.3380936253,45551.0543496177,46850.016374421,48111.4268347892,49065.1859587624,49734.9746579523,49247.3076036281,47547.6264452289,48373.7003720683,48830.0941898213,49521.9014907514,50090.479626916,50949.9705022297,51922.7074503746,52312.0214557846,53139.6016276432,54261.0806654224,
Namibia,NAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,4221.28643112505,4170.75820819822,4063.32458296947,3895.71530557187,3784.00771388917,3687.76419213829,3733.38491881008,3725.2472889015,3615.77723645281,3551.51772092234,3505.62252522742,3680.19860146945,3839.28023601234,3685.9561354726,3663.21823119608,3721.77689113865,3758.55537793865,3837.22728249356,3886.61014271757,3944.17301312992,4012.05360390117,3994.53758642478,4122.8584354869,4234.54993618512,4682.76895394726,4725.47436891937,4975.02312097143,5150.42449424174,5191.48093376577,5112.64456564176,5324.6170395396,5497.56650859614,5675.61588748899,5890.35311643777,6154.4888863255,6412.09882646306,6365.49983222996,6193.21639628042,6044.52843251455,
New Caledonia,NCL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,612.291467435626,622.21516416063,666.68432806421,708.655413497489,689.278206826914,716.01571554476,693.116976368548,674.44029325177,658.078713093696,604.67581328488,605.923497333328,622.754305280961,574.450032935848,463.501920891206,490.307990603236,463.362755052143,453.376551872462,474.693077921552,523.257241311999,544.649147004968,517.353806712311,505.751143950409,499.390927324155,462.177780313358,373.506524949187,390.908047374795,403.920588179678,392.636052168984,407.519927977516,399.070442008975,381.854301529793,379.037553660192,342.837728921141,336.285058814931,338.001296207254,335.042639709296,334.639350863198,331.976825323189,353.80124808711,339.423096481121,322.777857895134,333.358918780843,331.002152090358,335.923959821968,324.016215702542,326.206894058318,332.450482046928,330.268661100387,348.513183012156,333.094639173344,347.343040654604,341.764755049952,367.646761610744,372.185866840619,384.90065616626,386.304532569044,389.985559100721,393.662099611086,403.485286590113,
Nigeria,NGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1367.58233774885,1342.68715469808,1369.05923974666,1455.46167265716,1495.32974584457,1535.17520545442,1438.63858524583,1186.10899241381,1145.82181000051,1391.58910882491,1700.27533582349,1897.77987892989,1915.85635592593,1970.50997757245,2134.9389787442,1969.1463507582,2086.39433889504,2146.84923043573,1962.68200651222,2034.00339218575,2059.99127822899,1741.71502837285,1581.56226604135,1373.5371693538,1324.29674673069,1367.11874732651,1332.80486664201,1339.81340287427,1400.73402370628,1390.80494856758,1515.01325682009,1482.22126316593,1512.2484354156,1444.84634164514,1383.68866096574,1348.68065148815,1370.72592996114,1376.30249891526,1377.08974014666,1350.98383437182,1383.66605146727,1429.19652677733,1607.23826655415,1682.09998921613,1791.26154475003,1857.92556390535,1919.72420341649,1993.09741067712,2072.27348562123,2179.98941589805,2292.44515619082,2350.3368242726,2384.95417065007,2476.86387820509,2563.89996945741,2563.14886397093,2456.3061881429,2412.36712511757,2396.31091419546,
Nicaragua,NIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1505.64193890964,1568.42220474527,1686.11499478965,1812.83458203046,1964.10834296685,2086.81443434264,2091.40026854976,2170.6536479234,2134.40664441772,2199.87999710835,2162.73690813886,2166.83464400314,2147.98859304534,2216.52373521328,2454.17066488848,2375.81814127754,2423.5047917747,2546.68810040904,2276.61527470371,1624.42583848649,1650.36568459486,1689.91301701967,1630.03993904513,1659.79822918247,1591.97668269244,1489.63485921143,1440.23708575742,1398.40930551251,1198.00003137582,1151.97029964356,1126.4050310816,1099.47374589169,1079.20579971108,1051.36172970861,1063.45431687506,1103.76550465656,1151.66185432715,1175.99417166056,1199.03233421599,1262.7236424683,1294.22135383352,1312.84225236262,1303.99600624643,1318.47844596497,1369.67223772252,1408.95727236829,1447.48141089759,1500.19525142574,1530.54983180783,1460.03322550279,1503.87042323136,1577.47507574573,1657.63881403645,1716.37603439222,1774.99204044531,1835.99993046966,1895.20015881674,1958.6855241257,1860.43853312621,
Netherlands,NLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16386.545488645,16220.2224497158,17085.1393524697,17467.2709331743,18661.3454824849,19997.8676896063,20279.6117256843,21109.8132182785,22232.1526651375,23389.1443465274,24519.6091994604,25275.759234691,25905.6926460325,27090.9944388056,27803.8303890894,27557.6502340063,28560.623158478,29106.8839532807,29708.3290870682,30098.2227904947,30261.6946923593,29819.2829559901,29314.5646747468,29808.1101772248,30599.0397192847,31242.5175871772,31935.5177103827,32346.3729409511,33243.998848302,34505.7979079451,35702.5547494887,36286.3110466326,36627.4078130834,36830.4150998025,37693.0453455291,38676.0699423965,39844.978116476,41356.4502228612,43019.1875050394,44885.0907352637,46435.2145080824,47158.4235400612,46960.1847251141,46811.8893137336,47575.4792590688,48437.87957129,50033.8834297352,51808.7651443972,52727.5193016764,50533.5068799198,50950.0343435181,51499.5957887631,50780.7029655426,50565.3020734196,51100.8398293484,51871.5765008603,52727.1024763143,53942.0850857826,55022.918199869,
Norway,NOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23167.4417398364,24426.0114264798,24912.3932844298,25660.5770569362,26743.2978284712,27938.821631226,28766.1464527026,30311.1519023218,30736.6839988694,31860.6144582984,32244.646376809,33835.5734846904,35367.6911579437,36713.1692055226,37917.4786154499,39576.1877878826,41685.6855688449,43236.9888443503,44738.8692206203,46536.3015465165,48504.460819832,49110.4251555499,49045.543909223,50825.487758292,53749.753717991,56565.0204686628,58641.978726983,59391.5740884558,58922.1098750128,59288.6384001209,60226.7156379543,61789.4106666095,63629.6886847985,65051.7976661213,67952.4273273495,70409.7193505243,73575.9928233137,77045.2950041648,78597.9158382594,79632.8199430419,81653.3448820322,82926.7686848655,83673.6373278805,83941.3655844552,86759.1419589431,88432.620117153,89828.4251724899,91565.7333981819,90862.3997055782,88174.1578783654,87693.7900658099,87413.1769952234,88604.5746477835,88444.8949826154,89175.4995531209,90029.3556416645,90195.9636789416,91549.0378687312,92077.574309644,
